Student,ID,SIS User ID,anon_id,SIS Login ID,Section,Syllabus FAQ Video (965983),Collaboration vs Cheating (965972),PsycLearn 1 (966004),PsycLearn 2 (966009),VW.RS.i Research Summary Intro (965978),VW: Null and Research Hypotheses (965991),PsycLearn 5 (966012),VW: Variables (965988),VW:RS1 (Video Worksheet - Research Summary 1 - Hangry) (965979),PsycLearn 7 (966014),VW: Correlation coefficients (965975),VW: Reliabilty and Validity (965986),VW.RS.2 (Video Worksheet - Research Summary 2 - Conversations with Strangers) (965995),VW.RS.3 (Video Worksheet - Research Summary 3 - Vocal Fry) (965976),VW: Verbs (965987),PsycLearn 8 (966015),VW: Construct Validity (Method Match and Circular Reasoning) (965971),VW:CT.i Video Worksheet - Critical Thinking - Intro (965977),VW:CT1 (Video Worksheet- Critical Thinking 1 - ADHD) (965967),VW:CT2 (Video worksheet- Critical Thinking 2 - VizualEdge) (965969),VW:CT3 (Video Worksheet- Critical Thinking 3 - DHA) (965968),VW:CT4 (Video Worksheet- Critical Thinking 4 - Verbal Advantage) (965984),PsycLearn 9 (966016),VW: Threats to internal validity (965989),PsycLearn 10 (966005),VW: Hypothesis Review (965973),Tell us! Show us! 1 (966017),PsycLearn 3 (966010),VW: Summarize the findings (965990),PsycLearn 4 (966011),VW: Distinguishing fact from opinion (965992),PsycLearn 6 (966013),VW: Sampling (965982),VW: Interpreting results (965994),PsycLearn 11 (966006),VW: Factorial Design (965970),VW: Which statistic? (965985),VW: Interpret inferential statistics (965974),PsycLearn 12 (966007),VW: Validity Review (965981),PsycLearn 13 (966008),Tell Us! Show Us! 2 (966018),iClicker Grade (966003),Unit 1 Lecture 3 (1008394),Exam 1 (965996),Exam 2 (965997),Exam 3 (965998),Exam 4 (965999),Exam 5 (966000),Final Exam (966002),Exam Corrections  (966001),Mini Personality Inventory (965980),Demographics (965993),Points (1034609),Prep+Participation (up to 250 points) Current Points,Prep+Participation (up to 250 points) Final Points,Prep+Participation (up to 250 points) Current Score,Prep+Participation (up to 250 points) Unposted Current Score,Prep+Participation (up to 250 points) Final Score,Prep+Participation (up to 250 points) Unposted Final Score,Exams Current Points,Exams Final Points,Exams Current Score,Exams Unposted Current Score,Exams Final Score,Exams Unposted Final Score,Extra Credit Current Points,Extra Credit Final Points,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Grade Calculation Current Points,Grade Calculation Final Points,Grade Calculation Current Score,Grade Calculation Unposted Current Score,Grade Calculation Final Score,Grade Calculation Unposted Final Score,Current Points,Final Points,Current Score,Unposted Current Score,Final Score,Unposted Final Score
redacted,redacted,redacted,850435,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,0,20,2,20,1,,19.29,0,15.56,0,20,0,0,20,0,0,1,20,0,20,0,36,4,137.5,133.5,136.5,144,132.5,0,5,5,5,949,357.84,357.84,88.57,88.57,86.44,86.44,684,684,91.2,91.2,91.2,91.2,15,15,100,100,100,100,0,0,,,,,1056.84,1056.84,90.41,90.41,89.64,89.64
redacted,redacted,redacted,785732,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,18.82,4,4,20,1.5,4.75,20,2,1.5,4.75,4.5,2,20,2.33,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,36,4,98,82.5,122,111.5,79.5,75,0,5,5,752.5,374.75,374.75,92.76,92.76,90.52,90.52,493.5,493.5,65.8,65.8,65.8,65.8,10,10,66.67,66.67,66.67,66.67,0,0,,,,,878.25,878.25,75.13,75.13,74.49,74.49
redacted,redacted,redacted,556020,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,10,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,48,4,111.75,101.5,128,109.5,111.25,99,5,5,5,827,400,400,96.62,96.62,96.62,96.62,562,562,74.93,74.93,74.93,74.93,15,15,100,100,100,100,0,0,,,,,977,977,82.87,82.87,82.87,82.87
redacted,redacted,redacted,738332,redacted,PSC 041 002 WQ 2023,6.5,4,20,17.65,4,4,20,2,4.5,19.17,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,1.5,1.75,20,1,1,0.75,20,1,20,0,,4,79.5,123.5,91.5,102,93,84,0,5,5,749.5,337.56,337.56,95.9,95.9,81.54,81.54,494,494,65.87,65.87,65.87,65.87,10,10,66.67,66.67,66.67,66.67,0,0,,,,,841.56,841.56,75.34,75.34,71.38,71.38
redacted,redacted,redacted,113553,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.67,0,0,0,0,0,19.05,0.5,19.05,0.5,,20,2,17.04,2,20,2,2,20,1,1,0.92,18.46,0,1.67,0,40,4,77.5,61.5,74.25,89.25,98.5,96,5,5,5,666,332.93,332.93,82.41,82.41,80.42,80.42,435.5,435.5,58.07,58.07,58.07,58.07,15,15,100,100,100,100,0,0,,,,,783.43,783.43,67.02,67.02,66.45,66.45
redacted,redacted,redacted,912689,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,20,4,4,18.4,2,4.75,20,2,1.5,4.07,4.5,2,19.13,2.83,4,4,4,4,4,20,2,20,1,7,5,0,,2,20,1.5,0,20,1,0,0,7.69,0.5,20,0,8,3.3,112.25,115.5,100,110,109.5,117,0,5,5,807.25,297.76,297.76,75.57,75.57,71.92,71.92,564.25,564.25,75.23,75.23,75.23,75.23,10,10,66.67,66.67,66.67,66.67,0,0,,,,,872.01,872.01,75.24,75.24,73.96,73.96
redacted,redacted,redacted,141625,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.25,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,12,4,119,133,119,111.25,113,123,0,5,5,855.25,353.5,353.5,87.5,87.5,85.39,85.39,607,607,80.93,80.93,80.93,80.93,10,10,66.67,66.67,66.67,66.67,0,0,,,,,970.5,970.5,83.02,83.02,82.32,82.32
redacted,redacted,redacted,789124,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.88,4,20,2,4.75,20,2,1.5,4.5,4.38,2,20,3,4,4,3,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,48,4,0,145,146.5,141,138.5,150,5,5,5,836,388.5,388.5,96.16,96.16,93.84,93.84,721,721,96.13,96.13,96.13,96.13,15,15,100,100,100,100,0,0,,,,,1124.5,1124.5,96.19,96.19,95.38,95.38
redacted,redacted,redacted,425200,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.7,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,52,4,122,136.25,136,139.5,147,0,4.9,5,5,944.65,393.95,393.95,97.51,97.51,95.16,95.16,680.75,680.75,90.77,90.77,90.77,90.77,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,1089.6,1089.6,93.21,93.21,92.42,92.42
redacted,redacted,redacted,700670,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,18.82,3.58,4,20,2,4.5,20,2,1.5,4.65,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,10,40,4,131.5,125.75,119.75,133.5,119.5,126,5,5,5,895,389.15,389.15,96.32,96.32,94,94,636.5,636.5,84.87,84.87,84.87,84.87,15,15,100,100,100,100,0,0,,,,,1040.65,1040.65,89.02,89.02,88.27,88.27
redacted,redacted,redacted,687844,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.42,2,20,3,3.33,4,4,4,4,20,2,14.29,1,,2.86,2,,0,10.53,2,2,19.43,0,1,1,,1,,0,40,4,138,134.75,132.5,135.5,136.75,0,0,5,5,937.5,285.35,285.35,82.95,82.95,68.92,68.92,677.5,677.5,90.33,90.33,90.33,90.33,10,10,66.67,66.67,66.67,66.67,0,0,,,,,972.85,972.85,87.72,87.72,82.51,82.51
redacted,redacted,redacted,613766,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,5.71,1,,20,2,20,2,20,2,2,5.71,1,0,0,,0,,0,40,4,127,137,142.5,142,143.5,0,5,5,5,957,310.43,310.43,85.28,85.28,74.98,74.98,692,692,92.27,92.27,92.27,92.27,15,15,100,100,100,100,0,0,,,,,1017.43,1017.43,90.12,90.12,86.3,86.3
redacted,redacted,redacted,504530,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,3.5,4,4,4,4,20,2,20,1,,20,2,8.89,2,20,2,2,20,1,1,0.75,16.15,1,20,0,,4,130.25,105,118,131,125.5,105,5,5,5,874.75,326.29,326.29,92.7,92.7,78.81,78.81,609.75,609.75,81.3,81.3,81.3,81.3,15,15,100,100,100,100,0,0,,,,,951.04,951.04,85.14,85.14,80.67,80.67
redacted,redacted,redacted,562399,redacted,PSC 041 001 WQ 2023,6.17,3,20,20,4,4,19.2,2,4.75,20,1,1,4.49,4.08,2,20,2.67,3.67,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,5.71,1,0.5,0.83,,0,,0,24,3.96,73,74.25,84.63,89.5,95.75,99,4.8,5,5,681.93,305.03,305.03,83.8,83.8,73.68,73.68,443.13,443.13,59.08,59.08,59.08,59.08,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,762.96,762.96,67.58,67.58,64.71,64.71
redacted,redacted,redacted,768234,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,36,4,120.5,122.25,131.5,129,142.5,120,5,5,5,910.75,377.75,377.75,93.5,93.5,91.24,91.24,645.75,645.75,86.1,86.1,86.1,86.1,15,15,100,100,100,100,0,0,,,,,1038.5,1038.5,88.84,88.84,88.08,88.08
redacted,redacted,redacted,147145,redacted,PSC 041 002 WQ 2023,5.5,4,19.09,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,3,3.5,4,4,3.75,4,20,1.5,0.95,0.83,,20,2,19.26,2,1.05,2,1.5,20,1,1,0.92,20,1,20,0,20,4,73.5,96.25,105.75,89.75,86,78,0,5,5,710.25,319.11,319.11,78.99,78.99,77.08,77.08,455.75,455.75,60.77,60.77,60.77,60.77,10,10,66.67,66.67,66.67,66.67,0,0,,,,,784.86,784.86,67.14,67.14,66.57,66.57
redacted,redacted,redacted,690036,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,18.33,2,1.5,4.75,4.25,2,20,3,3.5,4,4,4,4,20,2,20,1,,20,2,8.89,0,20,2,2,20,0.67,0,0,20,0,20,0,12,4,118,124.25,143,128.75,110.75,99,5,5,5,888.75,335.14,335.14,82.96,82.96,80.95,80.95,624.75,624.75,83.3,83.3,83.3,83.3,15,15,100,100,100,100,0,0,,,,,974.89,974.89,83.4,83.4,82.69,82.69
redacted,redacted,redacted,682407,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,2.5,2,1.5,4.75,4.33,2,20,3,4,4,4,4,4,20,2,20,0,,20,2,20,2,20,2,2,20,1,1,1,20,0,,0,12,4,135.5,111,141.75,127.5,136.5,141,4.9,5,0,912.15,314.33,314.33,81.86,81.86,75.93,75.93,682.25,682.25,90.97,90.97,90.97,90.97,9.9,9.9,66,66,66,66,0,0,,,,,1006.48,1006.48,87.6,87.6,85.37,85.37
redacted,redacted,redacted,644205,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.75,4,20,2,4.75,20,2,1.5,4.65,4.5,2,20,3,4,3,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,16.92,1,20,0,24,4,112,106.25,107.75,113.75,124,123,4.9,5,5,828.65,361.57,361.57,89.5,89.5,87.34,87.34,580.5,580.5,77.4,77.4,77.4,77.4,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,956.97,956.97,81.86,81.86,81.17,81.17
redacted,redacted,redacted,884161,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.75,4,20,2,4.75,20,2,1.5,0,0,2,20,3,0,0,0,0,0,20,0,20,0,,20,0,20,0,20,0,0,,0,0,0,,1,20,0,4,4,95.5,70.25,99.5,85.5,100,60,5,5,0,709.75,262.5,262.5,72.12,72.12,63.41,63.41,450.75,450.75,60.1,60.1,60.1,60.1,10,10,66.67,66.67,66.67,66.67,0,0,,,,,723.25,723.25,64.06,64.06,61.34,61.34
redacted,redacted,redacted,337398,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.75,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,,0,20,0,20,0,0,,0,0,0,,0,,0,28,4,135.5,132.5,137.63,143,136.5,0,0,5,5,944.13,277.5,277.5,85.65,85.65,67.03,67.03,685.13,685.13,91.35,91.35,91.35,91.35,10,10,66.67,66.67,66.67,66.67,0,0,,,,,972.63,972.63,89.31,89.31,82.5,82.5
redacted,redacted,redacted,116004,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.69,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,32,4,144.5,140.75,149.5,141.5,150,0,0,5,5,986.25,373.94,373.94,92.56,92.56,90.32,90.32,726.25,726.25,96.83,96.83,96.83,96.83,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1110.19,1110.19,94.97,94.97,94.16,94.16
redacted,redacted,redacted,116312,redacted,PSC 041 002 WQ 2023,6.33,4,20,20,3.42,4,20,1.75,4.75,20,2,1.5,4.34,3.67,2,20,2.83,4,4,4,4,3.88,20,1.5,,1,,20,1.67,0.74,2,20,1.5,2,20,0.67,0.5,0.67,,0.5,,0,4,0.55,88.5,118.25,110.25,99.5,113,117,0,5,5,789.5,257.75,257.75,74.93,74.93,62.26,62.26,558,558,74.4,74.4,74.4,74.4,10,10,66.67,66.67,66.67,66.67,0,0,,,,,825.75,825.75,74.46,74.46,70.04,70.04
redacted,redacted,redacted,947959,redacted,PSC 041 002 WQ 2023,6.5,4,20,17.65,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,19.05,1,9,20,2,20,2,20,2,2,20,1,1,1,20,1,20,10,40,4,94.5,98,114,101.5,106,111,4.6,5,5,777.6,397.69,397.69,96.06,96.06,96.06,96.06,530.5,530.5,70.73,70.73,70.73,70.73,14.6,14.6,97.33,97.33,97.33,97.33,0,0,,,,,942.79,942.79,79.97,79.97,79.97,79.97
redacted,redacted,redacted,862239,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.5,19.17,2,1.5,4.75,4.5,2,20,3,4,4,4,4,3.88,20,2,20,1,,20,1.67,20,2,18.95,1,0.25,20,0.67,1,0,3.08,0,,0,,4,74,106.25,106,112,106.5,108,0,5,5,764.75,297.15,297.15,89.5,89.5,71.78,71.78,538.75,538.75,71.83,71.83,71.83,71.83,10,10,66.67,66.67,66.67,66.67,0,0,,,,,845.9,845.9,77.11,77.11,71.75,71.75
redacted,redacted,redacted,502302,redacted,PSC 041 002 WQ 2023,6.17,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,10,20,2,20,2,20,2,2,20,1,1,1,20,1,20,10,44,4,140,108.75,135.25,138.5,147,0,5,5,5,934.5,405.67,405.67,97.99,97.99,97.99,97.99,669.5,669.5,89.27,89.27,89.27,89.27,15,15,100,100,100,100,0,0,,,,,1090.17,1090.17,92.47,92.47,92.47,92.47
redacted,redacted,redacted,652357,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,2.42,4,0,4,4,4,20,2,20,1,,20,1.33,20,2,,1.5,1.25,,0.67,0,0,,0,,0,36,4,138,116.5,118,129.25,125.5,0,0,5,5,886.25,287.92,287.92,88.86,88.86,69.55,69.55,627.25,627.25,83.63,83.63,83.63,83.63,10,10,66.67,66.67,66.67,66.67,0,0,,,,,925.17,925.17,84.96,84.96,78.47,78.47
redacted,redacted,redacted,205809,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.7,4.5,2,20,3,4,4,4,0,0,20,2,20,1,,20,0,20,0,4.21,0,0,1.14,0,0,0,,0,,0,52,4,123,140.75,144.25,142,140.5,141,0,5,5,950.5,299.3,299.3,82.23,82.23,72.3,72.3,708.5,708.5,94.47,94.47,94.47,94.47,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1017.8,1017.8,90.15,90.15,86.33,86.33
redacted,redacted,redacted,928498,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.65,4.5,2,19.13,3,4,4,4,4,4,20,2,20,1,,,2,,2,18.95,2,2,,1,0,0,,0,20,0,4,4,134,104.25,134.5,114.25,113,117,0,5,5,859,260.18,260.18,80.3,80.3,62.84,62.84,612.75,612.75,81.7,81.7,81.7,81.7,10,10,66.67,66.67,66.67,66.67,0,0,,,,,882.93,882.93,81.08,81.08,74.89,74.89
redacted,redacted,redacted,495024,redacted,PSC 041 001 WQ 2023,6,0,20,18.82,3,0,20,1.5,0,20,1.5,1.5,4.45,4.5,2,20,1.83,3,3,4,3.75,4,20,2,20,1,10,20,2,20,2,20,2,2,20,0.67,1,1,20,1,20,10,52,3.6,125,93,110,114,124.5,114,0,0,5,821.5,393.12,393.12,94.96,94.96,94.96,94.96,587.5,587.5,78.33,78.33,78.33,78.33,5,5,33.33,33.33,33.33,33.33,0,0,,,,,985.62,985.62,83.6,83.6,83.6,83.6
redacted,redacted,redacted,471494,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,0,0,2,20,2.5,0,0,0,0,0,20,1.5,20,1,,7.86,0,,0,20,0,0,6.86,0.33,0.5,1,7.69,0.5,,0,40,4,140,137.75,132.5,134,138,0,5,5,5,946.25,264.24,264.24,72.59,72.59,63.83,63.83,682.25,682.25,90.97,90.97,90.97,90.97,15,15,100,100,100,100,0,0,,,,,961.49,961.49,85.16,85.16,81.55,81.55
redacted,redacted,redacted,802566,redacted,PSC 041 001 WQ 2023,6.5,4,2.73,10.59,3.08,3,11.2,1,4.5,14.17,2,1.5,4.49,4.5,2,20,2.67,4,4,4,4,4,20,2,8.57,0.67,,19.29,1.67,20,2,12.63,2,1.75,17.14,1,1,0.92,13.08,1,20,0,28,3.6,92.25,75,114,96,119,126,0,5,5,756.25,294.23,294.23,72.83,72.83,71.07,71.07,547.25,547.25,72.97,72.97,72.97,72.97,10,10,66.67,66.67,66.67,66.67,0,0,,,,,851.48,851.48,72.84,72.84,72.22,72.22
redacted,redacted,redacted,356382,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.65,4.5,2,20,3,4,4,4,3.75,4,20,2,20,1,,20,0,20,0,20,0,0,20,0,0,0,3.08,0,,0,52,4,81.5,117,130.5,110.25,99.5,75,5,5,5,802.75,343.93,343.93,89.56,89.56,83.07,83.07,538.75,538.75,71.83,71.83,71.83,71.83,15,15,100,100,100,100,0,0,,,,,897.68,897.68,78.13,78.13,76.14,76.14
redacted,redacted,redacted,999023,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.13,2,20,3,4,4,4,4,4,20,2,8.57,1,,20,2,,2,,2,2,20,1,1,1,,1,,0,20,4,126,116.5,128,137.25,127.5,111,0,5,5,895.25,270.2,270.2,83.39,83.39,65.26,65.26,635.25,635.25,84.7,84.7,84.7,84.7,10,10,66.67,66.67,66.67,66.67,0,0,,,,,915.45,915.45,84.06,84.06,77.65,77.65
redacted,redacted,redacted,479550,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,0,,0,0,,0,0,0,,0,,0,,3.51,125.75,142,118.75,122,144.5,126,5,5,5,918,251.51,251.51,92.47,92.47,60.75,60.75,660.25,660.25,88.03,88.03,88.03,88.03,15,15,100,100,100,100,0,0,,,,,926.76,926.76,89.37,89.37,78.61,78.61
redacted,redacted,redacted,785013,redacted,PSC 041 001 WQ 2023,6.5,3.5,20,20,4,4,19.2,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,6.29,1,1,1,,1,,0,8,4,138,117.5,120,135.5,127.25,0,5,5,5,902.25,294.99,294.99,81.04,81.04,71.25,71.25,638.25,638.25,85.1,85.1,85.1,85.1,15,15,100,100,100,100,0,0,,,,,948.24,948.24,83.99,83.99,80.43,80.43
redacted,redacted,redacted,967176,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.64,4.5,2,20,3,4,4,4,4,3.88,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,19.23,1,20,0,52,4,121.5,142,123.5,143.5,142.5,0,5,5,5,938,392.74,392.74,97.21,97.21,94.87,94.87,673,673,89.73,89.73,89.73,89.73,15,15,100,100,100,100,0,0,,,,,1080.74,1080.74,92.45,92.45,91.67,91.67
redacted,redacted,redacted,660431,redacted,PSC 041 001 WQ 2023,6.5,4,20,17.65,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,3.5,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,20,4,139.5,139.5,116.5,138.25,128.5,0,5,5,5,927.25,359.15,359.15,88.9,88.9,86.75,86.75,662.25,662.25,88.3,88.3,88.3,88.3,15,15,100,100,100,100,0,0,,,,,1036.4,1036.4,88.66,88.66,87.9,87.9
redacted,redacted,redacted,156364,redacted,PSC 041 002 WQ 2023,6.5,4,19.09,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,1.75,20,1,1,1,20,1,20,0,36,4,93,90.75,99,85,118.75,90,5,5,5,751.5,376.59,376.59,93.22,93.22,90.96,90.96,491.5,491.5,65.53,65.53,65.53,65.53,15,15,100,100,100,100,0,0,,,,,883.09,883.09,75.54,75.54,74.9,74.9
redacted,redacted,redacted,100168,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.83,4,20,2,4.5,19.17,2,1.5,4.75,4.5,2,20,2.33,3.5,4,4,3.5,4,20,2,20,1,8,20,2,18.52,2,18.95,1.5,2,19.43,1,0,0,,1,20,9,4,4,121.75,124,120,118,133,123,5,5,5,881.75,334.48,334.48,84.89,84.89,80.79,80.79,621.75,621.75,82.9,82.9,82.9,82.9,15,15,100,100,100,100,0,0,,,,,971.23,971.23,83.8,83.8,82.38,82.38
redacted,redacted,redacted,274235,redacted,PSC 041 002 WQ 2023,6.33,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4,2,20,2.83,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,1.5,,1,1,1,20,0,,0,48,4,96,105.25,118.5,137,116,0,0,5,0,826.75,347.67,347.67,95.51,95.51,83.98,83.98,572.75,572.75,76.37,76.37,76.37,76.37,5,5,33.33,33.33,33.33,33.33,0,0,,,,,925.42,925.42,81.97,81.97,78.49,78.49
redacted,redacted,redacted,929062,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,0,1.48,0,,0,0,,1,0,0,,0,,0,24,4,137,145.5,142.5,134.75,142,0,0,5,5,960.75,256.48,256.48,79.16,79.16,61.95,61.95,701.75,701.75,93.57,93.57,93.57,93.57,10,10,66.67,66.67,66.67,66.67,0,0,,,,,968.23,968.23,88.91,88.91,82.12,82.12
redacted,redacted,redacted,298091,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,18.4,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,19.05,2,20,1,10,20,2,20,2,20,2,2,20,1,1,1,19.23,1,20,10,36,4,113,106,109.5,115,105,75,5,5,5,813.5,394.68,394.68,95.33,95.33,95.33,95.33,548.5,548.5,73.13,73.13,73.13,73.13,15,15,100,100,100,100,0,0,,,,,958.18,958.18,81.27,81.27,81.27,81.27
redacted,redacted,redacted,237582,redacted,PSC 041 001 WQ 2023,6.17,4,20,20,3.83,4,20,2,4.5,20,1.5,1.5,4.02,3.54,2,20,3,4,3,3,4,1.63,20,2,20,1,10,20,2,20,0,20,1.5,1.75,20,0,1,1,20,0,20,0,32,4,105.25,109.5,104.5,102,85.25,96,0,5,5,766.5,371.93,371.93,89.84,89.84,89.84,89.84,517.25,517.25,68.97,68.97,68.97,68.97,10,10,66.67,66.67,66.67,66.67,0,0,,,,,899.18,899.18,76.27,76.27,76.27,76.27
redacted,redacted,redacted,671655,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.75,4,20,1.75,4.5,20,2,1.5,4.5,3.83,2,20,3,4,4,4,4,2.88,20,1.5,20,1,,20,2,20,2,20,1.5,2,20,0.67,1,1,,1,,0,8,4,138,122.5,133.5,138.75,142.5,0,0,5,5,935.25,305.88,305.88,84.03,84.03,73.88,73.88,675.25,675.25,90.03,90.03,90.03,90.03,10,10,66.67,66.67,66.67,66.67,0,0,,,,,991.13,991.13,87.79,87.79,84.06,84.06
redacted,redacted,redacted,288842,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,19.29,2,20,2,20,2,2,20,1,1,1,20,1,20,0,52,4,139,135,139.5,148,150,0,0,5,5,971.5,393.29,393.29,97.35,97.35,95,95,711.5,711.5,94.87,94.87,94.87,94.87,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1114.79,1114.79,95.36,95.36,94.55,94.55
redacted,redacted,redacted,946353,redacted,PSC 041 001 WQ 2023,5.17,4,20,20,4,4,20,2,4.5,20,2,1.5,4.63,4.5,2,20,3,4,4,4,4,4,20,1.5,20,1,,20,2,20,2,20,2,2,20,0.67,1,0.67,20,1,20,0,52,3.35,120.5,121.75,122,133.5,129.5,0,0,5,5,886.25,390.48,390.48,96.65,96.65,94.32,94.32,627.25,627.25,83.63,83.63,83.63,83.63,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1027.73,1027.73,87.91,87.91,87.17,87.17
redacted,redacted,redacted,652942,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,0.83,20,1,20,0,32,4,133.5,124,131.75,135,129,114,4.9,5,5,917.15,373.83,373.83,92.53,92.53,90.3,90.3,653.25,653.25,87.1,87.1,87.1,87.1,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,1041.98,1041.98,89.13,89.13,88.38,88.38
